breakthrough_date,breakthrough_price,broke_ma_count,broke_p0_count,final_gain,held_ma120,held_ma120_days,held_p0,held_p0_days,ma120_at_breakthrough,max_gain,min_deviation_ma,min_deviation_p0,success,ts_code
20250624,12.69,0,2,4.65,True,10,False,8,11.92,5.04,0.0,-0.24,False,sz301037
20240823,4.39,8,8,-10.25,False,2,False,2,4.25,3.42,-7.71,-10.93,False,sz000557
20240927,3.93,1,3,0.0,False,9,False,7,3.92,15.02,-0.81,-2.29,False,sz002044
20240819,3.69,8,10,-4.88,False,2,False,0,3.65,0.0,-4.01,-4.88,False,sz002839
20250725,56.22,10,10,-8.93,False,0,False,0,55.97,0.0,-7.83,-9.69,False,sz300979
20240731,4.97,8,9,-7.65,False,2,False,1,4.87,1.61,-6.86,-7.65,False,sz000030
20240926,2.46,0,0,2.44,True,10,True,10,2.45,15.07,0.0,0.0,False,sz002523
20250717,165.96,0,0,8.85,True,10,True,10,160.35,11.35,0.0,0.0,False,sz300757
20240930,8.0,1,9,-4.75,False,9,False,1,7.32,4.5,-0.31,-9.38,False,sz002877
20240806,13.39,9,10,-9.56,False,1,False,0,13.27,0.0,-9.15,-9.56,False,sz000519
20241127,7.81,0,0,4.74,True,10,True,10,7.78,6.02,0.0,0.0,False,sz002790
20240930,10.18,1,6,9.82,False,9,False,4,9.24,12.97,-0.85,-9.63,False,sz300462
20250624,31.13,1,1,3.79,False,9,False,9,31.1,4.69,-0.45,-0.58,False,sz301281
20240912,7.71,0,1,52.01,True,10,False,9,7.6,52.01,0.0,-0.52,True,sz300231
20250904,27.78,1,1,1.51,False,9,False,9,27.78,1.98,-0.4,-0.4,False,sz300937
20250701,22.54,0,10,-10.66,True,10,False,0,19.98,0.0,0.0,-10.66,False,sz301348
20250708,36.2,6,10,-0.83,False,4,False,0,35.89,0.0,-1.74,-2.51,False,sz301578
20240927,13.59,0,0,8.91,True,10,True,10,12.86,22.67,0.0,0.0,False,sz300401
20240904,3.49,10,10,-6.88,False,0,False,0,3.45,0.0,-6.92,-10.03,False,sz300128
20240926,2113.75,0,0,37.52,True,10,True,10,2042.36,51.57,0.0,0.0,True,sz399694
20250701,20.02,1,2,1.65,False,9,False,8,19.96,4.4,-2.12,-2.55,False,sz301051
20240927,10.33,0,5,-0.29,True,10,False,5,10.1,10.94,0.0,-2.52,False,sz000534
20240927,1266.27,0,0,14.95,True,10,True,10,1220.92,21.83,0.0,0.0,False,sz399973
20241008,10.02,10,10,-11.78,False,0,False,0,9.68,0.0,-10.8,-14.87,False,sz002674
20240930,7.65,1,8,0.0,False,9,False,2,7.09,6.27,-1.48,-9.41,False,sz002313
20241112,5.16,10,10,-6.01,False,0,False,0,5.15,0.0,-4.35,-6.01,False,sz000600
20240731,2.6,0,5,-0.38,True,10,False,5,2.55,0.77,0.0,-1.54,False,sz002489
20251125,73.74,1,4,19.41,False,9,False,6,71.85,19.41,-0.4,-1.1,False,sz301165
20240911,9.04,0,9,0.44,True,10,False,1,8.23,0.44,0.0,-7.63,False,sz002227
20250624,39.49,0,2,2.79,True,10,False,8,36.65,4.84,0.0,-2.23,False,sz301398
20240819,2.37,10,10,-8.86,False,0,False,0,2.36,0.0,-12.4,-13.92,False,sz002094
20240927,12.53,0,0,59.62,True,10,True,10,12.26,60.81,0.0,0.0,True,sz300052
20240815,1699.06,0,0,2.59,True,10,True,10,1690.96,5.1,0.0,0.0,False,sz399809
20240930,2.26,0,9,-7.08,True,10,False,1,2.02,11.95,0.0,-10.18,False,sz300208
20240828,1.39,3,6,0.0,False,7,False,4,1.39,1.44,-1.47,-2.16,False,sz002269
20240930,681.55,8,9,-8.47,False,2,False,1,662.52,2.69,-7.02,-10.6,False,sz399680
20240926,11.98,0,0,29.55,True,10,True,10,11.83,35.81,0.0,0.0,True,sz300535
20240926,3190.51,0,0,5.05,True,10,True,10,3171.64,19.99,0.0,0.0,False,sz399644
20240926,17.0,0,0,8.94,True,10,True,10,16.99,54.59,0.0,0.0,False,sz300662
20240930,6.09,3,7,-0.82,False,7,False,3,5.78,14.12,-0.66,-6.4,False,sz300305
20240814,9.87,8,9,0.3,False,2,False,1,9.78,0.3,-3.13,-3.55,False,sz000719
20250624,65.6,0,0,23.63,True,10,True,10,61.66,25.0,0.0,0.0,True,sz300803
20240930,5.86,8,9,-5.63,False,2,False,1,5.67,1.19,-5.13,-8.36,False,sz000937
20240927,12.32,0,0,11.28,True,10,True,10,12.13,19.72,0.0,0.0,False,sz002459
20260317,61.9,10,10,-7.32,False,0,False,0,61.89,0.0,-12.71,-12.44,False,sz003009
20240820,11.22,9,10,-24.06,False,1,False,0,9.38,0.0,-13.62,-29.32,False,sz300518
20251218,23.93,0,0,6.23,True,10,True,10,23.5,33.1,0.0,0.0,False,sz001336
20240731,6.41,1,9,-3.74,False,9,False,1,6.17,0.62,-0.22,-3.74,False,sz000728
20240731,8.91,5,10,-6.28,False,5,False,0,8.48,0.0,-2.82,-6.28,False,sz002468
20240927,4.16,0,1,4.81,True,10,False,9,4.06,18.99,0.0,-1.2,False,sz002712
20250904,30.16,1,0,1.16,False,9,True,10,30.06,9.05,-1.51,0.0,False,sz301137
20250624,21.72,0,1,2.9,True,10,False,9,21.36,2.9,0.0,-0.18,False,sz001378
20240930,11.52,7,9,-9.29,False,3,False,1,11.18,8.51,-7.76,-11.11,False,sz002088
20240927,6.6,0,0,5.45,True,10,True,10,6.48,12.73,0.0,0.0,False,sz000881
20260119,14.61,5,5,0.27,False,5,False,5,14.5,3.7,-4.24,-4.65,False,sz002973
20240926,26.01,0,0,12.3,True,10,True,10,25.5,42.4,0.0,0.0,False,sz300529
20240902,16.29,10,10,-15.47,False,0,False,0,16.28,0.0,-15.5,-16.7,False,sz000766
20240829,12.74,4,6,-1.18,False,6,False,4,12.64,1.18,-1.36,-2.12,False,sz002275
20260109,33.95,0,0,6.54,True,10,True,10,33.81,6.54,0.0,0.0,False,sz301203
20240910,17.95,2,8,3.45,False,8,False,2,17.4,3.45,-2.97,-6.91,False,sz002771
20240927,3542.0,0,0,5.17,True,10,True,10,3375.27,14.63,0.0,0.0,False,sz399658
20240927,2.4,0,2,0.83,True,10,False,8,2.4,19.17,0.0,-1.67,False,sz002122
20240927,11.12,5,7,-3.51,False,5,False,3,10.91,9.26,-3.71,-5.67,False,sz002216
20240925,1.78,0,0,15.73,True,10,True,10,1.77,28.09,0.0,0.0,False,sz002445
20240926,6.45,0,0,3.57,True,10,True,10,6.22,19.07,0.0,0.0,False,sz000156
20240829,8.66,3,6,-4.85,False,7,False,4,8.37,4.62,-2.1,-5.08,False,sz300319
20251219,3.12,6,7,1.28,False,4,False,3,3.1,1.28,-2.77,-2.56,False,sz002217
20251021,16.85,0,0,0.47,True,10,True,10,16.52,3.38,0.0,0.0,False,sz003015
20241024,3.29,0,0,29.48,True,10,True,10,3.12,29.48,0.0,0.0,True,sz002336
20250624,27.0,0,0,4.0,True,10,True,10,26.59,4.0,0.0,0.0,False,sz300851
20240920,2.8,0,0,9.29,True,10,True,10,2.77,28.93,0.0,0.0,False,sz000965
20240930,24.02,0,7,-3.96,True,10,False,3,20.36,18.82,0.0,-11.37,False,sz300357
20240903,10.56,8,10,-1.8,False,2,False,0,10.47,0.0,-3.29,-3.41,False,sz000682
20240926,4.72,0,0,1.69,True,10,True,10,4.66,13.77,0.0,0.0,False,sz002391
20240814,2.59,8,9,-20.08,False,2,False,1,2.35,8.11,-11.58,-20.85,False,sz300157
20240924,8.29,0,0,22.8,True,10,True,10,8.22,25.81,0.0,0.0,True,sz002058
20240926,6.42,0,0,4.34,True,10,True,10,6.34,18.36,0.0,0.0,False,sz002825
20251208,65.87,0,3,-1.05,True,10,False,7,62.29,5.97,0.0,-3.05,False,sz300965
20260114,19.41,4,10,-7.88,False,6,False,0,18.97,0.0,-5.23,-7.88,False,sz300682
20240926,5.74,0,0,12.02,True,10,True,10,5.69,32.57,0.0,0.0,False,sz300263
20240919,5.95,0,3,7.56,True,10,False,7,5.67,13.1,0.0,-2.02,False,sz000505
20250210,6.81,6,6,-10.28,False,4,False,4,6.79,18.5,-10.71,-10.28,False,sz002016
20240930,7.76,4,8,1.42,False,6,False,2,7.45,6.7,-2.92,-9.79,False,sz002645
20250721,86.2,0,9,-9.76,True,10,False,1,77.06,4.57,0.0,-10.44,False,sz301633
20240731,13.74,2,1,0.73,False,8,False,9,13.7,12.23,-1.16,-1.09,False,sz002626
20251110,76.68,4,7,-6.51,False,6,False,3,75.35,2.65,-3.47,-6.51,False,sz002847
20240819,6.21,2,4,4.83,False,8,False,6,6.11,8.86,-1.88,-3.38,False,sz300387
20240924,3.32,0,0,18.37,True,10,True,10,3.16,31.63,0.0,0.0,False,sz000652
20250812,40.88,0,0,18.62,True,10,True,10,39.59,20.11,0.0,0.0,False,sz300766
20240731,9.11,4,7,-2.41,False,6,False,3,8.78,2.85,-1.83,-3.95,False,sz002668
20240830,7.51,1,1,34.75,False,9,False,9,7.41,60.72,-0.04,-1.86,True,sz300134
20251218,15.16,0,0,5.01,True,10,True,10,15.14,5.01,0.0,0.0,False,sz001202
20240926,2067.09,0,0,15.85,True,10,True,10,2040.79,38.05,0.0,0.0,False,sz399688
20240927,6.5,0,0,16.0,True,10,True,10,6.38,25.38,0.0,0.0,False,sz300453
20240926,1.64,0,0,10.96,True,10,True,10,1.62,18.88,0.0,0.0,False,sz002495
20240930,8.38,0,8,1.07,True,10,False,2,7.83,8.0,0.0,-5.97,False,sz002559
20240927,7.87,0,0,6.35,True,10,True,10,7.73,17.03,0.0,0.0,False,sz000837
20240927,2.08,0,0,2.4,True,10,True,10,2.05,9.13,0.0,0.0,False,sz002490
20240927,16.39,0,0,21.11,True,10,True,10,16.19,40.45,0.0,0.0,True,sz300456
20260330,39.65,3,3,17.0,False,7,False,7,39.61,34.55,-3.96,-3.35,False,sz301181
20240930,15.42,0,3,21.4,True,10,False,7,14.2,21.4,0.0,-4.54,True,sz002843
20240930,9.64,9,9,-8.3,False,1,False,1,9.39,4.56,-7.73,-11.62,False,sz000657
20250624,55.02,0,1,11.69,True,10,False,9,53.68,11.69,0.0,-0.64,False,sz300763
20250627,10.31,0,3,6.98,True,10,False,7,10.09,9.41,0.0,-0.68,False,sz301332
20240823,11.53,0,0,1.21,True,10,True,10,11.51,6.24,0.0,0.0,False,sz000004
20240926,10.1,0,0,17.23,True,10,True,10,9.8,24.55,0.0,0.0,False,sz002517
20240829,3.29,0,9,-4.86,True,10,False,1,3.09,1.21,0.0,-4.86,False,sz200045
20240731,2.82,5,9,-0.71,False,5,False,1,2.78,0.0,-0.94,-2.13,False,sz000563
20250804,20.52,0,0,18.42,True,10,True,10,20.46,22.42,0.0,0.0,False,sz001380
20251015,16.79,1,3,4.05,False,9,False,7,16.42,4.23,-0.91,-2.8,False,sz301298
20240806,1.44,7,8,-5.56,False,3,False,2,1.42,0.0,-4.89,-5.56,False,sz200488
20240930,8.78,10,10,-9.79,False,0,False,0,8.69,0.0,-11.22,-12.41,False,sz002327
20250624,39.82,0,0,6.81,True,10,True,10,39.58,6.81,0.0,0.0,False,sz301502
20240909,1.95,4,5,13.33,False,6,False,5,1.89,13.33,-5.89,-11.28,False,sz002640
20240926,1.66,0,0,20.48,True,10,True,10,1.65,21.08,0.0,0.0,True,sz200992
20251111,57.0,10,10,-14.16,False,0,False,0,55.75,0.0,-13.16,-15.37,False,sz301636
20251010,23.13,4,4,2.2,False,6,False,6,23.12,2.2,-1.96,-1.95,False,sz301065
20240924,8.91,0,0,16.84,True,10,True,10,8.89,20.43,0.0,0.0,False,sz002789
20240815,4.15,4,6,0.96,False,6,False,4,4.04,13.01,-7.12,-9.64,False,sz002369
20240830,8.72,6,9,-5.85,False,4,False,1,8.45,0.92,-4.3,-7.91,False,sz002194
20240925,1.99,0,0,111.56,True,10,True,10,1.92,149.25,0.0,0.0,True,sz300152
20240926,4.01,0,0,52.62,True,10,True,10,3.96,52.62,0.0,0.0,True,sz300352
20260121,20.44,0,3,12.18,True,10,False,7,18.79,15.56,0.0,-2.4,False,sz300854
20240926,4.72,0,0,25.64,True,10,True,10,4.59,25.64,0.0,0.0,True,sz002169
20251125,13.0,6,10,-11.46,False,4,False,0,12.02,0.0,-6.17,-12.77,False,sz001299
20240819,3.48,10,10,-12.64,False,0,False,0,3.36,0.0,-11.38,-15.52,False,sz300066
20251230,24.99,10,10,-4.52,False,0,False,0,24.6,0.0,-5.55,-5.56,False,sz002915
20240925,2.46,0,0,19.11,True,10,True,10,2.41,29.28,0.0,0.0,False,sz002589
20240808,5.73,10,10,-6.45,False,0,False,0,5.71,0.0,-6.16,-6.45,False,sz002440
20240924,5.14,0,0,7.79,True,10,True,10,5.13,28.42,0.0,0.0,False,sz000700
20250624,26.04,2,2,0.35,False,8,False,8,25.7,3.99,-0.98,-1.08,False,sz300634
20240926,10.0,0,0,10.2,True,10,True,10,10.0,24.9,0.0,0.0,False,sz002213
20240806,5.3,6,6,2.64,False,4,False,4,5.24,3.4,-4.56,-4.72,False,sz300486
20260226,20.51,6,9,-3.32,False,4,False,1,20.26,0.34,-3.88,-5.61,False,sz301151
20240930,6.18,5,9,-4.37,False,5,False,1,5.92,5.83,-1.52,-5.83,False,sz002774
20240731,7.92,0,9,-1.89,True,10,False,1,7.62,0.0,0.0,-2.15,False,sz002423
20250929,29.11,10,10,-2.82,False,0,False,0,29.09,0.0,-4.66,-4.47,False,sz301206
20240927,28.06,0,0,27.62,True,10,True,10,26.38,44.23,0.0,0.0,True,sz300618
20251020,33.86,0,0,7.12,True,10,True,10,33.8,10.4,0.0,0.0,False,sz301132
20240925,4.28,0,0,20.58,True,10,True,10,4.17,47.02,0.0,0.0,True,sz300182
20260324,35.57,1,3,4.89,False,9,False,7,34.41,4.89,-0.92,-2.11,False,sz300837
20240918,2.02,0,0,13.37,True,10,True,10,1.98,25.74,0.0,0.0,False,sz000903
20240930,15.27,7,7,-5.17,False,3,False,3,14.98,8.64,-6.51,-9.1,False,sz002690
20240927,10991.39,4,4,-2.73,False,6,False,6,10870.48,12.61,-4.12,-5.88,False,sz399997
20240816,5.21,3,3,3.07,False,7,False,7,5.14,16.13,-2.06,-3.46,False,sz300005
20240809,21.02,2,10,-10.42,False,8,False,0,19.41,0.0,-3.01,-10.42,False,sz300656
20240830,4.19,0,1,0.0,True,10,False,9,4.15,2.15,0.0,-0.24,False,sz000419
20240926,2797.8,0,0,10.74,True,10,True,10,2700.87,32.24,0.0,0.0,False,sz399670
20240926,2.78,0,0,2.16,True,10,True,10,2.76,13.31,0.0,0.0,False,sz002069
20240923,6.55,0,0,48.85,True,10,True,10,6.52,61.37,0.0,0.0,True,sz300166
20240807,7.65,9,10,-13.99,False,1,False,0,7.09,0.0,-7.64,-13.99,False,sz300252
20240827,28.84,0,0,9.78,True,10,True,10,27.71,9.81,0.0,0.0,False,sz002294
20250630,63.66,3,4,-3.93,False,7,False,6,62.64,10.87,-5.13,-5.89,False,sz002992
20240927,18.24,1,7,-3.56,False,9,False,3,16.98,12.66,-0.42,-6.69,False,sz000860
20250908,25.88,10,10,-3.55,False,0,False,0,25.77,0.0,-3.01,-3.55,False,sz301602
20240926,5.89,0,0,11.88,True,10,True,10,5.57,20.03,0.0,0.0,False,sz002027
20250624,10.99,0,1,3.73,True,10,False,9,10.71,3.73,0.0,-0.09,False,sz301198
20240826,2.15,2,4,-1.39,False,8,False,6,2.14,1.39,-1.06,-1.39,False,sz200012
20240927,6.8,0,0,6.18,True,10,True,10,6.62,27.79,0.0,0.0,False,sz300586
20240927,4.98,0,0,6.02,True,10,True,10,4.94,15.05,0.0,0.0,False,sz002540
20250818,63.78,0,1,6.9,True,10,False,9,61.11,6.9,0.0,-1.8,False,sz301536
20240902,5.68,2,9,-17.08,False,8,False,1,4.83,3.17,-2.32,-17.08,False,sz300082
20240730,5.57,1,5,4.67,False,9,False,5,5.38,4.67,-0.46,-3.77,False,sz002617
20250624,12.33,0,0,5.92,True,10,True,10,12.04,8.76,0.0,0.0,False,sz301032
20240816,3.06,3,7,-0.65,False,7,False,3,2.99,10.13,-8.62,-11.44,False,sz002370
20251024,59.45,0,7,4.58,True,10,False,3,51.72,4.58,0.0,-4.73,False,sz301306
20240926,5.03,0,0,10.14,True,10,True,10,4.77,15.71,0.0,0.0,False,sz000663
20251205,31.13,8,7,0.8,False,2,False,3,31.1,1.48,-4.58,-3.95,False,sz301555
20240822,2736.25,10,10,-5.51,False,0,False,0,2716.72,0.0,-5.11,-5.51,False,sz399390
20240930,6.68,0,3,8.53,True,10,False,7,6.12,14.37,0.0,-2.84,False,sz300105
20240805,3.74,8,8,-6.95,False,2,False,2,3.69,9.89,-9.09,-9.63,False,sz002659
20251124,17.97,9,10,-4.73,False,1,False,0,17.48,0.0,-7.83,-10.29,False,sz300719
20240927,3.69,0,0,6.5,True,10,True,10,3.67,15.18,0.0,0.0,False,sz000803
20250806,16.16,0,1,10.15,True,10,False,9,16.07,10.15,0.0,-0.31,False,sz002045
20240815,15.15,4,10,-3.3,False,6,False,0,14.47,0.0,-1.02,-5.54,False,sz300031
20260116,10.71,0,0,10.83,True,10,True,10,10.62,14.38,0.0,0.0,False,sz301081
20240927,3049.4,0,0,8.61,True,10,True,10,2936.26,16.85,0.0,0.0,False,sz399017
20240927,17.86,0,0,13.77,True,10,True,10,17.4,32.7,0.0,0.0,False,sz300556
20240801,13.52,10,10,-10.13,False,0,False,0,13.41,0.0,-11.91,-11.83,False,sz002590
20240828,5.33,1,1,3.19,False,9,False,9,5.3,3.75,-0.31,-0.75,False,sz002170
20250624,28.94,0,0,8.15,True,10,True,10,28.5,8.15,0.0,0.0,False,sz301106
20241107,6.08,0,0,9.05,True,10,True,10,6.01,12.01,0.0,0.0,False,sz002723
20240730,3.18,8,9,-9.43,False,2,False,1,3.08,2.52,-6.94,-10.69,False,sz000757
20250210,9.14,0,1,14.01,True,10,False,9,8.86,14.01,0.0,-0.11,False,sz002244
20251124,19.07,0,0,11.9,True,10,True,10,19.0,11.9,0.0,0.0,False,sz002942
20251106,64.0,8,10,-8.91,False,2,False,0,61.83,0.0,-5.59,-8.91,False,sz300984
20240927,7834.31,1,4,-0.18,False,9,False,6,7729.47,12.26,-1.44,-2.99,False,sz399669
20240903,29.46,0,7,1.22,True,10,False,3,28.17,3.56,0.0,-3.12,False,sz000400
20240904,2.75,6,9,-0.36,False,4,False,1,2.73,2.55,-3.76,-6.18,False,sz002689
20251015,15.47,2,3,2.13,False,8,False,7,15.1,3.62,-2.62,-4.65,False,sz002921
20240809,5.29,0,3,16.83,True,10,False,7,4.87,16.83,0.0,-3.78,False,sz300328
20240920,4.65,0,0,17.63,True,10,True,10,4.61,36.56,0.0,0.0,False,sz002474
20251223,55.01,1,8,-1.56,False,9,False,2,52.69,2.54,-2.26,-4.96,False,sz301251
20240927,16.81,0,0,8.09,True,10,True,10,16.61,36.29,0.0,0.0,False,sz300601
20251020,13.55,4,4,-7.38,False,6,False,6,13.37,8.63,-8.34,-8.04,False,sz300787
20250821,36.3,7,10,-4.74,False,3,False,0,35.89,0.0,-3.79,-6.36,False,sz301585
20240920,7.86,1,1,23.66,False,9,False,9,7.78,55.98,-0.05,-1.27,True,sz300366
20250630,26.68,1,1,15.37,False,9,False,9,26.65,25.56,-1.24,-1.54,False,sz300860
20240731,14.36,9,9,-4.11,False,1,False,1,14.36,1.46,-5.48,-5.29,False,sz000951
20250624,38.67,1,1,4.97,False,9,False,9,38.66,7.14,-0.24,-0.31,False,sz301580
20240927,2.24,0,0,4.02,True,10,True,10,2.2,14.29,0.0,0.0,False,sz000898
20240927,19.1,0,0,7.43,True,10,True,10,17.19,37.28,0.0,0.0,False,sz300530
20250807,77.9,2,5,2.72,False,8,False,5,77.15,4.38,-1.65,-2.77,False,sz300782
20240830,30.45,10,10,-8.44,False,0,False,0,30.12,0.0,-6.9,-8.44,False,sz300604
20240925,6.35,0,0,2.36,True,10,True,10,6.34,16.54,0.0,0.0,False,sz002091
20240924,6.35,0,0,8.82,True,10,True,10,6.31,17.0,0.0,0.0,False,sz000731
20240930,2.38,0,5,-0.84,True,10,False,5,2.19,10.08,0.0,-3.36,False,sz002471
20240930,13.88,0,2,3.89,True,10,False,8,12.28,11.1,0.0,-1.59,False,sz300019
20240731,7.77,8,9,-5.92,False,2,False,1,7.33,2.19,-3.17,-7.85,False,sz002745
20250625,57.82,10,10,-9.37,False,0,False,0,57.42,0.0,-10.69,-9.37,False,sz301160
20240819,3.86,5,7,9.84,False,5,False,3,3.77,9.84,-8.76,-11.14,False,sz002388
20250703,34.92,0,4,-0.77,True,10,False,6,33.7,4.24,0.0,-2.29,False,sz002947
20260330,54.53,5,6,6.55,False,5,False,4,54.06,6.55,-4.46,-5.26,False,sz301237
20240731,5.45,0,0,1.65,True,10,True,10,5.42,5.14,0.0,0.0,False,sz002412
20250625,17.32,10,10,-2.48,False,0,False,0,17.31,0.0,-3.5,-3.35,False,sz300848
20240927,1.99,0,0,4.02,True,10,True,10,1.91,15.58,0.0,0.0,False,sz002175
20240930,19.2,0,5,10.42,True,10,False,5,17.45,11.61,0.0,-6.09,False,sz300629
20240926,1.65,0,0,32.12,True,10,True,10,1.62,43.64,0.0,0.0,True,sz300300
20251020,22.59,0,0,17.35,True,10,True,10,22.15,17.35,0.0,0.0,False,sz301279
20240930,4.6,9,9,-9.56,False,1,False,1,4.45,1.3,-5.24,-9.56,False,sz000932
20240925,3.15,0,4,-1.27,True,10,False,6,3.02,14.92,0.0,-2.22,False,sz000428
20240926,1752.77,0,0,12.07,True,10,True,10,1736.15,32.4,0.0,0.0,False,sz399641
20250904,16.55,1,1,-2.36,False,9,False,9,16.37,2.66,-2.28,-2.36,False,sz003042
20240927,4.04,0,0,11.65,True,10,True,10,4.01,26.76,0.0,0.0,False,sz300234
20240926,19.01,0,0,7.05,True,10,True,10,18.26,22.09,0.0,0.0,False,sz002568
20250905,11.82,3,8,-4.4,False,7,False,2,11.63,1.1,-2.9,-4.4,False,sz300932
20240927,44.92,0,0,38.53,True,10,True,10,44.03,46.1,0.0,0.0,True,sz000628
20240819,4.06,10,10,-6.9,False,0,False,0,4.03,0.0,-6.39,-7.88,False,sz002872
20250908,29.0,10,10,-6.97,False,0,False,0,28.99,0.0,-9.51,-7.72,False,sz301079
20240926,1714.14,0,0,18.63,True,10,True,10,1706.81,48.78,0.0,0.0,False,sz399006
20251023,28.31,0,7,2.47,True,10,False,3,27.05,2.47,0.0,-3.07,False,sz301499
20240807,7.84,6,6,-4.72,False,4,False,4,7.8,1.66,-4.77,-4.72,False,sz000848
20240930,2.6,8,9,-1.92,False,2,False,1,2.53,5.0,-6.76,-10.38,False,sz002526
20250624,55.88,0,0,2.75,True,10,True,10,52.9,10.1,0.0,0.0,False,sz301550
20251020,15.39,0,0,6.89,True,10,True,10,15.22,7.6,0.0,0.0,False,sz301303
20241008,2.99,10,10,-8.02,False,0,False,0,2.99,0.0,-9.03,-9.69,False,sz000552
20240927,8.81,0,2,1.93,True,10,False,8,8.69,12.82,0.0,-0.34,False,sz002041
20240927,8.55,6,7,-4.44,False,4,False,3,8.47,11.35,-5.51,-7.95,False,sz000301
20240926,6.66,0,0,19.07,True,10,True,10,6.64,29.13,0.0,0.0,False,sz300087
20240930,6.55,8,9,-7.63,False,2,False,1,6.33,4.12,-4.46,-8.24,False,sz002545
20251024,38.02,1,1,9.42,False,9,False,9,37.81,9.42,-1.48,-1.68,False,sz301533
20241028,3.16,1,2,8.54,False,9,False,8,3.1,8.54,-2.82,-4.75,False,sz002316
20240801,4.79,10,10,-2.3,False,0,False,0,4.79,0.0,-2.75,-3.13,False,sz000605
20240927,2622.89,0,0,7.39,True,10,True,10,2453.66,25.73,0.0,0.0,False,sz399976
20250815,34.23,0,0,7.01,True,10,True,10,33.7,12.01,0.0,0.0,False,sz301607
20240927,3.8,0,0,9.47,True,10,True,10,3.74,19.21,0.0,0.0,False,sz002671
20240927,2564.68,0,0,13.2,True,10,True,10,2443.12,21.44,0.0,0.0,False,sz399422
20240731,7.52,1,0,0.27,False,9,True,10,7.45,4.92,-0.3,0.0,False,sz300404
20250728,28.59,8,8,-5.18,False,2,False,2,28.47,3.67,-6.62,-5.98,False,sz300898
20241008,10.9,10,10,-15.5,False,0,False,0,9.91,0.0,-13.01,-22.48,False,sz300257
20240903,1.71,9,10,-9.36,False,1,False,0,1.7,0.0,-6.22,-11.7,False,sz300163
20251020,32.08,0,1,2.49,True,10,False,9,31.7,5.14,0.0,-0.81,False,sz001255
20240927,4.56,0,3,-0.22,True,10,False,7,4.53,11.4,0.0,-1.97,False,sz002574
20251106,11.72,4,4,-2.13,False,6,False,6,11.62,5.12,-3.04,-2.3,False,sz300700
20250402,2.47,9,9,-9.72,False,1,False,1,2.46,0.0,-9.56,-10.12,False,sz200541
20240927,6.12,0,0,13.73,True,10,True,10,6.04,29.74,0.0,0.0,False,sz300228
20240925,6.19,0,0,2.1,True,10,True,10,6.17,9.69,0.0,0.0,False,sz200026
20240924,1015.59,0,0,31.88,True,10,True,10,987.61,52.98,0.0,0.0,True,sz399240
20251020,25.94,4,3,0.39,False,6,False,7,25.69,3.93,-3.48,-2.47,False,sz300960
20240830,11.13,2,3,2.16,False,8,False,7,11.0,2.16,-0.82,-2.07,False,sz000029
20240930,11.74,7,9,-5.62,False,3,False,1,11.36,8.77,-5.16,-8.86,False,sz300435
20250625,26.3,4,5,1.83,False,6,False,5,25.81,5.63,-2.44,-2.51,False,sz300687
20240924,1.52,0,0,44.08,True,10,True,10,1.49,61.84,0.0,0.0,True,sz300266
20240927,7.68,0,1,1.04,True,10,False,9,7.59,9.76,0.0,-0.65,False,sz002820
20260116,79.54,0,4,-2.41,True,10,False,6,75.48,9.1,0.0,-2.41,False,sz301678
20241011,6.52,10,10,-5.98,False,0,False,0,6.38,0.0,-9.4,-11.35,False,sz300205
20240925,4.37,0,0,10.53,True,10,True,10,4.32,18.76,0.0,0.0,False,sz000619
20251124,11.97,9,10,-3.51,False,1,False,0,11.85,0.0,-4.84,-5.18,False,sz301048
20240816,4.89,0,4,17.38,True,10,False,6,4.7,17.38,0.0,-3.27,False,sz300131
20250908,23.03,4,8,-2.04,False,6,False,2,22.94,1.69,-1.86,-2.04,False,sz001207
20240930,37.55,0,5,12.6,True,10,False,5,32.35,19.95,0.0,-7.72,False,sz300418
20250924,13.18,4,9,-2.28,False,6,False,1,12.82,0.53,-1.61,-2.73,False,sz300884
20240904,7.28,0,9,-5.77,True,10,False,1,6.38,0.96,0.0,-12.64,False,sz300382
20240925,3.28,0,0,11.27,True,10,True,10,3.22,20.11,0.0,0.0,False,sz002344
20260105,16.92,3,4,5.67,False,7,False,6,16.88,5.67,-2.35,-2.66,False,sz301006
20240930,17.16,9,9,-6.3,False,1,False,1,16.51,5.19,-5.9,-10.26,False,sz002623
20251015,24.43,4,2,2.74,False,6,False,8,24.41,3.4,-2.8,-2.54,False,sz002976
20240806,18.2,7,6,-5.44,False,3,False,4,18.14,2.31,-6.7,-5.44,False,sz002270
20240926,2131.03,0,0,12.12,True,10,True,10,2108.85,26.96,0.0,0.0,False,sz399810
20240913,1.49,0,1,71.14,True,10,False,9,1.4,71.14,0.0,-4.7,True,sz002717
20240731,9.07,8,10,-5.07,False,2,False,0,8.65,0.0,-1.84,-6.06,False,sz002144
20240830,17.01,4,9,-12.87,False,6,False,1,16.41,2.76,-8.41,-12.87,False,sz300331
20250728,21.97,9,10,-6.01,False,1,False,0,21.08,0.0,-3.68,-7.83,False,sz301381
20240807,8.42,2,1,0.59,False,8,False,9,8.33,4.39,-0.31,-0.95,False,sz300562
20250701,33.78,1,1,28.57,False,9,False,9,33.27,28.57,-2.25,-3.82,True,sz002938
